,FIPS,County Name,State,Population,2012 Crimes,"2012 Crime Rate Per 10,000",2013 Crimes,"2013 Crime Rate Per 10,000",2014 Crimes,"2014 Crime Rate Per 10,000",2015 Crimes,"2015 Crime Rate Per 10,000",2016 Crimes,"2016 Crime Rate Per 10,000",Total Crimes,2012-2016 Combined Crime Rate,2012-2016 Average Crime Rate
449,13127,Lapeer,Michigan,82623.0,0.0,0.0,0.0,0.0,1.0,1.21,4.0,4.841,1.0,1.21,6.0,0.0,1.4522
450,13129,Lenawee,Michigan,56079.0,8.0,14.266,1.0,1.783,1.0,1.783,1.0,1.783,0.0,0.0,11.0,14.266,3.9230000000000005
451,13131,Livingston,Michigan,25145.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.977,0.0,0.0,1.0,0.0,0.7954
452,13133,Mackinac,Michigan,16535.0,0.0,0.0,1.0,6.048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2096
453,13135,Macomb,Michigan,874242.0,64.0,7.321,28.0,3.203,21.0,2.402,31.0,3.546,19.0,2.173,163.0,7.321,3.728999999999999
454,13137,Manistee,Michigan,43724.0,0.0,0.0,0.0,0.0,1.0,2.287,0.0,0.0,0.0,0.0,1.0,0.0,0.4574
455,13139,Marquette,Michigan,190482.0,0.0,0.0,1.0,0.525,0.0,0.0,2.0,1.05,3.0,1.575,6.0,0.0,0.6300000000000001
456,13141,Mason,Michigan,8747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.297,3.0,0.0,6.859399999999999
457,13143,Mecosta,Michigan,28667.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.488,1.0,3.488,2.0,0.0,1.3952
458,13145,Menominee,Michigan,32992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,13147,Midland,Michigan,25518.0,1.0,3.919,0.0,0.0,0.0,0.0,1.0,3.919,0.0,0.0,2.0,3.919,1.5676
460,13149,Monroe,Michigan,11571.0,5.0,43.211,2.0,17.285,1.0,8.642,5.0,43.211,2.0,17.285,15.0,43.211,25.926799999999997
461,13151,Montcalm,Michigan,214171.0,2.0,0.934,0.0,0.0,2.0,0.934,0.0,0.0,0.0,0.0,4.0,0.934,0.37360000000000004
462,13153,Muskegon,Michigan,149137.0,7.0,4.694,11.0,7.376,2.0,1.341,4.0,2.682,5.0,3.353,29.0,4.694,3.8892
463,13155,Newaygo,Michigan,9365.0,0.0,0.0,1.0,10.678,1.0,10.678,0.0,0.0,3.0,32.034,5.0,0.0,10.678
464,13157,Oakland,Michigan,62131.0,67.0,107.837,39.0,62.771,24.0,38.628,34.0,54.723,42.0,67.599,206.0,107.837,66.3116
465,13159,Oceana,Michigan,13571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.369,1.0,0.0,1.4738
466,13161,Osceola,Michigan,14953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.688,1.0,0.0,1.3376
467,13163,Otsego,Michigan,16201.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.172,1.0,6.172,2.0,0.0,2.4688
468,13165,Ottawa,Michigan,9055.0,3.0,33.131,2.0,22.087,0.0,0.0,2.0,22.087,0.0,0.0,7.0,33.131,15.461000000000002
469,13167,Roscommon,Michigan,9694.0,0.0,0.0,1.0,10.316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0632
470,13169,Saginaw,Michigan,28701.0,6.0,20.905,6.0,20.905,4.0,13.937,1.0,3.484,11.0,38.326,28.0,20.905,19.511400000000002
471,13171,St. Clair,Michigan,18195.0,4.0,21.984,0.0,0.0,3.0,16.488,8.0,43.968,0.0,0.0,15.0,21.984,16.488
472,13173,St. Joseph,Michigan,10382.0,1.0,9.632,1.0,9.632,1.0,9.632,0.0,0.0,1.0,9.632,4.0,9.632,7.7056
473,13175,Sanilac,Michigan,47802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,13177,Schoolcraft,Michigan,29134.0,1.0,3.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.432,0.6864
475,13179,Shiawassee,Michigan,63949.0,1.0,1.564,1.0,1.564,0.0,0.0,3.0,4.691,1.0,1.564,6.0,1.564,1.8765999999999998
476,13181,Tuscola,Michigan,7712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.967,1.0,0.0,2.5934
477,13183,Van Buren,Michigan,17243.0,4.0,23.198,3.0,17.398,0.0,0.0,2.0,11.599,2.0,11.599,11.0,23.198,12.758800000000003
478,13185,Washtenaw,Michigan,113898.0,27.0,23.705,10.0,8.78,18.0,15.804,18.0,15.804,17.0,14.926,90.0,23.705,15.8038
479,13187,Wayne,Michigan,31094.0,87.0,279.797,39.0,125.426,47.0,151.155,23.0,73.969,77.0,247.636,273.0,279.797,175.5966
480,13189,Wexford,Michigan,21558.0,0.0,0.0,0.0,0.0,1.0,4.639,3.0,13.916,1.0,4.639,5.0,0.0,4.6388
481,13191,Anoka,Minnesota,13941.0,4.0,28.692,7.0,50.212,6.0,43.039,5.0,35.865,3.0,21.519,25.0,28.692,35.8654
482,13193,Beltrami,Minnesota,13846.0,1.0,7.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.222,1.4444000000000001
483,13195,Blue Earth,Minnesota,28362.0,5.0,17.629,4.0,14.103,2.0,7.052,11.0,38.784,3.0,10.578,25.0,17.629,17.6292
484,13197,Carver,Minnesota,8646.0,0.0,0.0,1.0,11.566,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3132
485,13199,Clay,Minnesota,21195.0,1.0,4.718,1.0,4.718,1.0,4.718,0.0,0.0,0.0,0.0,3.0,4.718,2.8308
486,13201,Crow Wing,Minnesota,5911.0,0.0,0.0,1.0,16.918,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.3836
487,13205,Dakota,Minnesota,22778.0,1.0,4.39,4.0,17.561,10.0,43.902,2.0,8.78,10.0,43.902,27.0,4.39,23.707
488,13207,Douglas,Minnesota,27044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,13209,Goodhue,Minnesota,9005.0,1.0,11.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.105,2.221
490,13211,Hennepin,Minnesota,17943.0,24.0,133.757,44.0,245.221,33.0,183.916,32.0,178.343,62.0,345.539,195.0,133.757,217.35519999999997
491,13213,Lyon,Minnesota,39358.0,0.0,0.0,2.0,5.082,1.0,2.541,0.0,0.0,0.0,0.0,3.0,0.0,1.5246
492,13215,Morrison,Minnesota,200303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.499,1.0,0.0,0.0998
493,13217,Nobles,Minnesota,103901.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.962,0.0,0.0,1.0,0.0,0.1924
494,13219,Olmsted,Minnesota,35071.0,3.0,8.554,4.0,11.405,0.0,0.0,1.0,2.851,0.0,0.0,8.0,8.554,4.561999999999999
495,13221,Ramsey,Minnesota,14743.0,10.0,67.829,30.0,203.486,17.0,115.309,17.0,115.309,11.0,74.612,85.0,67.829,115.309
496,13223,Rice,Minnesota,149830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,13225,St. Louis,Minnesota,26907.0,1.0,3.717,1.0,3.717,2.0,7.433,2.0,7.433,0.0,0.0,6.0,3.717,4.46
498,13227,Scott,Minnesota,29992.0,1.0,3.334,0.0,0.0,1.0,3.334,0.0,0.0,1.0,3.334,3.0,3.334,2.0004
499,13229,Sherburne,Minnesota,19030.0,2.0,10.51,1.0,5.255,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.51,3.153
500,13231,Stearns,Minnesota,17843.0,1.0,5.604,9.0,50.44,5.0,28.022,4.0,22.418,5.0,28.022,24.0,5.604,26.9012
501,13233,Stevens,Minnesota,41263.0,0.0,0.0,1.0,2.423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.48460000000000003
502,13235,Wadena,Minnesota,11460.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.452,0.0,0.0,2.0,0.0,3.4904
503,13237,Washington,Minnesota,21259.0,0.0,0.0,1.0,4.704,0.0,0.0,0.0,0.0,4.0,18.816,5.0,0.0,4.704
504,13239,DeSoto,Mississippi,2095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,190.931,4.0,0.0,38.1862
505,13241,Harrison,Mississippi,16312.0,16.0,98.087,4.0,24.522,0.0,0.0,0.0,0.0,0.0,0.0,20.0,98.087,24.521800000000002
506,13243,Lafayette,Mississippi,7224.0,1.0,13.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.843,2.7686
507,13245,Adair,Missouri,201418.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.496,0.0,0.0,1.0,0.0,0.0992
508,13247,Bates,Missouri,87569.0,0.0,0.0,0.0,0.0,1.0,1.142,0.0,0.0,0.0,0.0,1.0,0.0,0.2284
509,13249,Boone,Missouri,5089.0,4.0,78.601,2.0,39.3,4.0,78.601,22.0,432.305,20.0,393.005,52.0,78.601,204.3624
510,13251,Buchanan,Missouri,14114.0,0.0,0.0,2.0,14.17,0.0,0.0,1.0,7.085,0.0,0.0,3.0,0.0,4.2509999999999994
511,13253,Cass/Van Buren,Missouri,8696.0,2.0,22.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.999,4.5998
512,13255,Clay,Missouri,64006.0,1.0,1.562,0.0,0.0,0.0,0.0,1.0,1.562,2.0,3.125,4.0,1.562,1.2498
513,13257,Clinton,Missouri,25584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.909,1.0,0.0,0.7817999999999999
514,13259,Greene,Missouri,5791.0,1.0,17.268,2.0,34.536,4.0,69.073,3.0,51.805,1.0,17.268,11.0,17.268,37.989999999999995
515,13261,Jackson,Missouri,31070.0,165.0,531.059,339.0,1091.085,99.0,318.635,293.0,943.032,167.0,537.496,1063.0,531.059,684.2614000000001
516,13263,Jasper,Missouri,6373.0,0.0,0.0,2.0,31.382,0.0,0.0,1.0,15.691,0.0,0.0,3.0,0.0,9.4146
517,13265,Jefferson,Missouri,1904.0,1.0,52.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.521,10.5042
518,13267,Lawrence,Missouri,25260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.959,1.0,0.0,0.7918000000000001
519,13269,Macon,Missouri,8354.0,1.0,11.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.97,2.394
520,13271,Madison,Missouri,16405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,13273,Nodaway,Missouri,9132.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.901,0.0,0.0,2.0,0.0,4.3802
522,13275,Phelps,Missouri,44977.0,4.0,8.893,0.0,0.0,1.0,2.223,2.0,4.447,2.0,4.447,9.0,8.893,4.002
523,13277,Polk,Missouri,40691.0,0.0,0.0,0.0,0.0,1.0,2.458,0.0,0.0,1.0,2.458,2.0,0.0,0.9832000000000001
524,13279,Pulaski,Missouri,27160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,13281,St. Charles,Missouri,10976.0,4.0,36.443,1.0,9.111,1.0,9.111,0.0,0.0,4.0,36.443,10.0,36.443,18.221600000000002
526,13283,St. Louis,Missouri,6711.0,4.0,59.604,2.0,29.802,6.0,89.405,8.0,119.207,4.0,59.604,24.0,59.604,71.5244
527,13285,Sullivan,Missouri,69314.0,1.0,1.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.443,0.2886
528,13287,Taney,Missouri,8151.0,0.0,0.0,1.0,12.268,0.0,0.0,0.0,0.0,1.0,12.268,2.0,0.0,4.9072000000000005
529,13289,Warren,Missouri,8363.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.957,0.0,0.0,1.0,0.0,2.3914
530,13291,St. Louis City,Missouri,22033.0,12.0,54.464,20.0,90.773,12.0,54.464,32.0,145.237,20.0,90.773,96.0,54.464,87.1422
531,13293,Carbon,Montana,26394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,13295,Cascade,Montana,68143.0,0.0,0.0,1.0,1.468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.29359999999999997
533,13297,Flathead,Montana,87436.0,0.0,0.0,3.0,3.431,2.0,2.287,2.0,2.287,0.0,0.0,7.0,0.0,1.6009999999999998
534,13299,Gallatin,Montana,35671.0,0.0,0.0,1.0,2.803,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5606
535,13301,Hill,Montana,5504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.169,1.0,0.0,3.6338
536,13303,Lake,Montana,20680.0,1.0,4.836,0.0,0.0,0.0,0.0,1.0,4.836,0.0,0.0,2.0,4.836,1.9344000000000001
537,13305,Lewis and Clark,Montana,30006.0,1.0,3.333,11.0,36.659,2.0,6.665,5.0,16.663,3.0,9.998,22.0,3.333,14.663599999999999
538,13307,Missoula,Montana,2672.0,2.0,74.85,1.0,37.425,2.0,74.85,0.0,0.0,0.0,0.0,5.0,74.85,37.425
539,13309,Pondera,Montana,7932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.607,1.0,0.0,2.5214
540,13311,Powell,Montana,28140.0,0.0,0.0,0.0,0.0,2.0,7.107,0.0,0.0,0.0,0.0,2.0,0.0,1.4214
541,13313,Ravalli,Montana,103653.0,0.0,0.0,1.0,0.965,0.0,0.0,1.0,0.965,0.0,0.0,2.0,0.0,0.386
542,13315,Richland,Montana,8884.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.256,0.0,0.0,1.0,0.0,2.2512
543,13317,Rosebud,Montana,9924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,13319,Yellowstone,Montana,9312.0,7.0,75.172,6.0,64.433,3.0,32.216,3.0,32.216,3.0,32.216,22.0,75.172,47.250600000000006
545,13321,Buffalo,Nebraska,20988.0,3.0,14.294,1.0,4.765,0.0,0.0,0.0,0.0,1.0,4.765,5.0,14.294,4.7648
546,15001,Cheyenne,Nebraska,193680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,15003,Dawes,Nebraska,986999.0,0.0,0.0,0.0,0.0,1.0,0.101,0.0,0.0,0.0,0.0,1.0,0.0,0.020200000000000003
548,15005,Dawson,Nebraska,91.0,0.0,0.0,3.0,3296.703,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,659.3406
549,15007,Dodge,Nebraska,70447.0,2.0,2.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.839,0.5678
550,15009,Douglas,Nebraska,162456.0,0.0,0.0,7.0,4.309,9.0,5.54,0.0,0.0,5.0,3.078,21.0,0.0,2.5854
551,16001,Hall,Nebraska,425798.0,0.0,0.0,2.0,0.47,0.0,0.0,0.0,0.0,2.0,0.47,4.0,0.0,0.188
552,16003,Lancaster,Nebraska,3865.0,0.0,0.0,11.0,284.605,25.0,646.831,11.0,284.605,16.0,413.972,63.0,0.0,326.00260000000003
553,16005,Lincoln,Nebraska,83815.0,1.0,1.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.193,0.2386
554,16007,Madison,Nebraska,5928.0,0.0,0.0,0.0,0.0,1.0,16.869,0.0,0.0,1.0,16.869,2.0,0.0,6.7476
555,16009,Platte,Nebraska,9068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,16011,Saline,Nebraska,45261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.419,2.0,0.0,0.8837999999999999
557,16013,Sarpy,Nebraska,21427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,16015,Washington,Nebraska,6891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,16017,Clark,Nevada,41389.0,65.0,157.047,44.0,106.308,11.0,26.577,39.0,94.228,34.0,82.147,193.0,157.047,93.26140000000001
560,16019,Clark,New York,108989.0,319.0,292.69,213.0,195.433,227.0,208.278,225.0,206.443,257.0,235.804,1241.0,292.69,227.72959999999998
561,16021,Elko,Nevada,11141.0,0.0,0.0,1.0,8.976,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7952000000000001
562,16023,Washoe,Nevada,2592.0,3.0,115.741,3.0,115.741,4.0,154.321,2.0,77.16,1.0,38.58,13.0,115.741,100.30859999999998
563,16025,Belknap,New Hampshire,968.0,1.0,103.306,0.0,0.0,2.0,206.612,0.0,0.0,3.0,309.917,6.0,103.306,123.96700000000001
564,16027,Carroll,New Hampshire,202782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,16029,Cheshire,New Hampshire,6813.0,0.0,0.0,1.0,14.678,0.0,0.0,1.0,14.678,4.0,58.711,6.0,0.0,17.613400000000002
566,16031,Coos,New Hampshire,23441.0,1.0,4.266,0.0,0.0,1.0,4.266,0.0,0.0,0.0,0.0,2.0,4.266,1.7064
567,16033,Grafton,New Hampshire,960.0,4.0,416.667,1.0,104.167,2.0,208.333,0.0,0.0,0.0,0.0,7.0,416.667,145.83339999999998
568,16035,Hillsborough,New Hampshire,8528.0,6.0,70.356,5.0,58.63,1.0,11.726,2.0,23.452,2.0,23.452,16.0,70.356,37.523199999999996
569,16037,Merrimack,New Hampshire,4185.0,5.0,119.474,3.0,71.685,0.0,0.0,3.0,71.685,3.0,71.685,14.0,119.474,66.9058
570,16039,Rockingham,New Hampshire,26103.0,1.0,3.831,5.0,19.155,0.0,0.0,4.0,15.324,5.0,19.155,15.0,3.831,11.493
571,16041,Strafford,New Hampshire,13013.0,6.0,46.108,1.0,7.685,4.0,30.738,1.0,7.685,3.0,23.054,15.0,46.108,23.054000000000002
572,16043,Sullivan,New Hampshire,12896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.754,1.0,0.0,1.5508
573,16045,Atlantic,New Jersey,16853.0,15.0,89.005,4.0,23.735,5.0,29.668,4.0,23.735,6.0,35.602,34.0,89.005,40.349
574,16047,Bergen,New Jersey,15157.0,28.0,184.733,11.0,72.574,16.0,105.562,19.0,125.355,15.0,98.964,89.0,184.733,117.43760000000002
575,16049,Burlington,New Jersey,16251.0,50.0,307.673,26.0,159.99,28.0,172.297,21.0,129.223,15.0,92.302,140.0,307.673,172.297
576,16051,Camden,New Jersey,27096.0,11.0,40.596,10.0,36.906,5.0,18.453,5.0,18.453,6.0,22.143,37.0,40.596,27.3102
577,16053,Cape May,New Jersey,22694.0,3.0,13.219,1.0,4.406,3.0,13.219,2.0,8.813,1.0,4.406,10.0,13.219,8.8126
578,16055,Cumberland,New Jersey,147716.0,1.0,0.677,1.0,0.677,1.0,0.677,0.0,0.0,4.0,2.708,7.0,0.677,0.9478000000000002
579,16057,Essex,New Jersey,38593.0,17.0,44.049,19.0,49.232,11.0,28.503,15.0,38.867,13.0,33.685,75.0,44.049,38.867200000000004
580,16059,Gloucester,New Jersey,7743.0,18.0,232.468,35.0,452.021,29.0,374.532,30.0,387.447,17.0,219.553,129.0,232.468,333.20419999999996
581,16061,Hudson,New Jersey,3826.0,16.0,418.191,13.0,339.78,19.0,496.602,10.0,261.37,9.0,235.233,67.0,418.191,350.23519999999996
582,16063,Hunterdon,New Jersey,5292.0,1.0,18.896,1.0,18.896,1.0,18.896,1.0,18.896,1.0,18.896,5.0,18.896,18.896
583,16065,Mercer,New Jersey,38114.0,16.0,41.979,10.0,26.237,12.0,31.484,12.0,31.484,11.0,28.861,61.0,41.979,32.009
584,16067,Middlesex,New Jersey,20331.0,73.0,359.058,49.0,241.011,51.0,250.848,55.0,270.523,43.0,211.5,271.0,359.058,266.588
585,16069,Monmouth,New Jersey,39995.0,78.0,195.024,63.0,157.52,46.0,115.014,36.0,90.011,50.0,125.016,273.0,195.024,136.517
586,16071,Morris,New Jersey,4269.0,11.0,257.672,9.0,210.822,20.0,468.494,23.0,538.768,10.0,234.247,73.0,257.672,342.0006
587,16073,Ocean,New Jersey,11356.0,55.0,484.325,52.0,457.908,25.0,220.148,29.0,255.372,25.0,220.148,186.0,484.325,327.5802
588,16075,Passaic,New Jersey,22773.0,10.0,43.912,10.0,43.912,10.0,43.912,17.0,74.65,5.0,21.956,52.0,43.912,45.6684
589,16077,Salem,New Jersey,7696.0,1.0,12.994,1.0,12.994,1.0,12.994,1.0,12.994,0.0,0.0,4.0,12.994,10.395199999999999
590,16079,Somerset,New Jersey,12551.0,14.0,111.545,11.0,87.642,3.0,23.902,6.0,47.805,1.0,7.967,35.0,111.545,55.7722
591,16081,Sussex,New Jersey,10437.0,1.0,9.581,0.0,0.0,3.0,28.744,0.0,0.0,1.0,9.581,5.0,9.581,9.5812
592,16083,Union,New Jersey,80955.0,6.0,7.412,6.0,7.412,5.0,6.176,5.0,6.176,3.0,3.706,25.0,7.412,6.1764
593,16085,Warren,New Jersey,9897.0,3.0,30.312,7.0,70.729,3.0,30.312,1.0,10.104,4.0,40.416,18.0,30.312,36.3746
594,16087,Bernalillo,New Mexico,10035.0,0.0,0.0,6.0,59.791,10.0,99.651,9.0,89.686,16.0,159.442,41.0,0.0,81.71400000000001
595,17001,Valencia,New Mexico,66949.0,0.0,0.0,2.0,2.987,0.0,0.0,1.0,1.494,1.0,1.494,4.0,0.0,1.1949999999999998
596,17003,Albany,New York,7051.0,3.0,42.547,4.0,56.73,2.0,28.365,3.0,42.547,2.0,28.365,14.0,42.547,39.71079999999999
597,17005,Allegany,New York,17137.0,0.0,0.0,1.0,5.835,0.0,0.0,0.0,0.0,1.0,5.835,2.0,0.0,2.334
598,17007,Broome,New York,53656.0,4.0,7.455,4.0,7.455,2.0,3.727,2.0,3.727,2.0,3.727,14.0,7.455,5.2182
599,17009,Cattaraugus,New York,6836.0,0.0,0.0,1.0,14.628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.9256
600,17011,Cayuga,New York,33822.0,3.0,8.87,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.957,4.0,8.87,2.3653999999999997
601,17013,Chautauqua,New York,4962.0,0.0,0.0,3.0,60.459,0.0,0.0,1.0,20.153,0.0,0.0,4.0,0.0,16.1224
602,17015,Chemung,New York,14793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.76,1.0,0.0,1.3519999999999999
603,17017,Chenango,New York,13068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.652,1.0,0.0,1.5304
604,17019,Clinton,New York,206420.0,1.0,0.484,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.969,3.0,0.484,0.29059999999999997
605,17021,Cortland,New York,33888.0,0.0,0.0,3.0,8.853,2.0,5.902,0.0,0.0,0.0,0.0,5.0,0.0,2.9509999999999996
606,17023,Dutchess,New York,16089.0,4.0,24.862,6.0,37.293,3.0,18.646,3.0,18.646,0.0,0.0,16.0,24.862,19.889400000000002
607,17025,Erie,New York,13466.0,380.0,2821.922,258.0,1915.936,220.0,1633.744,113.0,839.15,136.0,1009.951,1107.0,2821.922,1644.1406
608,17027,Essex,New York,37858.0,0.0,0.0,0.0,0.0,1.0,2.641,0.0,0.0,1.0,2.641,2.0,0.0,1.0564
609,17029,Franklin,New York,52802.0,2.0,3.788,0.0,0.0,0.0,0.0,1.0,1.894,0.0,0.0,3.0,3.788,1.1363999999999999
610,17031,Fulton,New York,5227575.0,1.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.019,0.0038
611,17033,Genesee,New York,19441.0,0.0,0.0,1.0,5.144,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0288
612,17035,Greene,New York,10890.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.183,0.0,0.0,1.0,0.0,1.8366
613,17037,Jefferson,New York,104458.0,0.0,0.0,0.0,0.0,1.0,0.957,0.0,0.0,0.0,0.0,1.0,0.0,0.1914
614,17039,Kings,New York,16322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,17041,Lewis,New York,19770.0,1.0,5.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.058,1.0116
616,17043,Livingston,New York,930514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.322,3.0,0.0,0.0644
617,17045,Madison,New York,17828.0,7.0,39.264,0.0,0.0,3.0,16.827,2.0,11.218,6.0,33.655,18.0,39.264,20.192800000000002
618,17047,Monroe,New York,6612.0,2.0,30.248,8.0,120.992,1.0,15.124,1.0,15.124,3.0,45.372,15.0,30.248,45.372
619,17049,Nassau,New York,34356.0,1.0,2.911,2.0,5.821,0.0,0.0,3.0,8.732,0.0,0.0,6.0,2.911,3.4928
620,17051,Niagara,New York,22025.0,1.0,4.54,3.0,13.621,1.0,4.54,0.0,0.0,2.0,9.081,7.0,4.54,6.3564
621,17053,Oneida,New York,13758.0,1.0,7.268,1.0,7.268,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.268,2.9072
622,17055,Onondaga,New York,39503.0,1.0,2.531,2.0,5.063,1.0,2.531,1.0,2.531,0.0,0.0,5.0,2.531,2.5312
623,17057,Ontario,New York,36047.0,0.0,0.0,1.0,2.774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5548
624,17059,Orange,New York,5325.0,5.0,93.897,11.0,206.573,6.0,112.676,5.0,93.897,5.0,93.897,32.0,93.897,120.18800000000002
625,17061,Oswego,New York,13390.0,0.0,0.0,1.0,7.468,1.0,7.468,1.0,7.468,0.0,0.0,3.0,0.0,4.4808
626,17063,Otsego,New York,50338.0,0.0,0.0,2.0,3.973,2.0,3.973,2.0,3.973,1.0,1.987,7.0,0.0,2.7812
627,17065,Rensselaer,New York,8251.0,0.0,0.0,1.0,12.12,0.0,0.0,1.0,12.12,0.0,0.0,2.0,0.0,4.848
628,17067,Rockland,New York,18633.0,6.0,32.201,6.0,32.201,8.0,42.935,4.0,21.467,6.0,32.201,30.0,32.201,32.201
629,17069,St. Lawrence,New York,4173.0,0.0,0.0,1.0,23.964,2.0,47.927,1.0,23.964,1.0,23.964,5.0,0.0,23.9638
630,17071,Saratoga,New York,6966.0,1.0,14.355,3.0,43.066,0.0,0.0,1.0,14.355,1.0,14.355,6.0,14.355,17.226200000000002
631,17073,Schenectady,New York,49681.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.026,1.0,2.013,3.0,0.0,1.2078
632,17075,Schoharie,New York,28814.0,3.0,10.412,0.0,0.0,1.0,3.471,0.0,0.0,0.0,0.0,4.0,10.412,2.7766
633,17077,Suffolk,New York,59188.0,5.0,8.448,2.0,3.379,2.0,3.379,0.0,0.0,1.0,1.69,10.0,8.448,3.3792
634,17079,Sullivan,New York,9592.0,0.0,0.0,4.0,41.701,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.3402
